id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1338300180,2014-07-29T00:00:00Z,1395710,4,2.25,3960,8640,2,0,2,3,9,2630,1330,1925,0,98112,47.6317,-122.304,3850,8640
6411600045,2014-10-16T00:00:00Z,59e4,4,2.5,2240,9385,2,0,0,3,8,2240,0,1991,0,98133,47.7125,-122.332,2010,9000
0291310150,2014-06-02T00:00:00Z,391e3,3,2.25,1410,1290,2,0,0,3,7,1290,120,2004,0,98027,47.5345,-122.069,1490,1380
7016100380,2015-04-23T00:00:00Z,515e3,4,2.5,1910,8947,1,0,0,4,8,1160,750,1970,0,98011,47.7374,-122.183,1920,7350
1423600300,2014-11-17T00:00:00Z,249950,3,1.5,1090,7698,1,0,0,5,7,1090,0,1966,0,98058,47.4553,-122.174,1540,7624
8151600470,2014-08-04T00:00:00Z,121800,2,1,940,8384,1,0,0,3,5,940,0,1947,0,98146,47.5065,-122.364,1290,8384
3630200960,2014-08-26T00:00:00Z,106e4,4,3.75,3880,9979,2.5,0,0,3,10,3880,0,2007,0,98029,47.5408,-121.992,3130,6112
1446401290,2014-10-30T00:00:00Z,214950,3,1,1400,6600,1,0,0,3,6,1280,120,1954,0,98168,47.4845,-122.331,1730,6600
7972601995,2014-06-16T00:00:00Z,245e3,2,1,1200,4880,1,0,0,3,6,980,220,1943,0,98106,47.5276,-122.346,1040,4880
2896400300,2015-03-19T00:00:00Z,435e3,4,2.25,1780,2684,2,0,0,3,7,1780,0,2002,0,98072,47.7642,-122.149,1670,2426
7984400005,2014-06-26T00:00:00Z,253500,3,1,1640,12384,1,0,0,4,7,1090,550,1954,0,98003,47.3256,-122.298,1550,11200
0869700060,2014-07-29T00:00:00Z,315e3,3,2.5,1260,2767,2,0,0,3,8,1260,0,1999,0,98059,47.4914,-122.155,1310,2767
1797500600,2014-08-25T00:00:00Z,85e4,5,3.5,3150,4120,2,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160
9285800755,2014-07-14T00:00:00Z,515e3,3,2.5,1540,6100,1,0,0,3,6,770,770,1944,2014,98126,47.5696,-122.378,1710,5950
1089000190,2015-04-12T00:00:00Z,925e3,4,2.25,2590,13894,2,0,0,4,9,2590,0,1975,0,98005,47.6351,-122.165,2720,13894
7702600160,2014-07-09T00:00:00Z,507e3,3,1.75,2140,40098,1,0,0,5,8,1490,650,1950,0,98058,47.4296,-122.111,2220,35371
3330500705,2014-05-15T00:00:00Z,197500,3,1,980,3090,1.5,0,0,3,6,980,0,1903,0,98118,47.5525,-122.277,980,3090
3744000130,2014-11-11T00:00:00Z,559630,4,2.5,3370,4934,2,0,0,3,9,3370,0,2014,0,98038,47.3562,-122.022,2980,5046
8001210170,2014-08-22T00:00:00Z,275e3,4,2.75,2060,7350,1,0,0,3,7,1210,850,1978,0,98001,47.3424,-122.275,1940,7420
2880100795,2014-11-05T00:00:00Z,65e4,3,2.5,2350,3750,2,0,0,3,7,1740,610,2003,0,98117,47.6767,-122.365,1590,4700
9250900104,2015-04-10T00:00:00Z,496e3,5,1.75,2110,8500,1,0,0,3,7,1100,1010,1962,0,98133,47.7737,-122.35,2020,8500
4139420370,2014-08-11T00:00:00Z,176e4,4,5,6055,21630,1,0,3,4,12,3555,2500,1996,0,98006,47.5524,-122.112,4890,19223
6918730130,2014-07-21T00:00:00Z,36e4,3,1.75,1330,7482,1,0,0,4,7,1330,0,1975,0,98034,47.7322,-122.207,1480,8096
2597000006,2015-03-09T00:00:00Z,347500,3,1.5,1180,8353,1,0,0,3,7,1180,0,1960,0,98155,47.7652,-122.274,1710,8748
2473381090,2015-03-25T00:00:00Z,27e4,3,2.25,2390,7000,1,0,0,4,7,1990,400,1970,0,98058,47.4568,-122.169,1610,7000
3298720030,2015-04-17T00:00:00Z,56e4,4,1.75,2150,8555,1,0,2,4,7,1460,690,1982,0,98106,47.5344,-122.345,1480,7405
9352900222,2014-12-29T00:00:00Z,255e3,3,2.25,1320,963,2,0,0,3,7,1040,280,2007,0,98106,47.5199,-122.357,1300,1285
6762700452,2014-06-13T00:00:00Z,575e3,3,3,1384,1287,2,0,0,3,8,1144,240,2006,0,98102,47.6295,-122.32,1570,1288
1455600015,2014-12-12T00:00:00Z,76e4,3,3.5,2350,10739,1,0,2,5,7,1340,1010,1940,0,98125,47.7288,-122.284,2580,11026
8818400450,2014-05-08T00:00:00Z,93e4,3,3.25,2640,4080,2,0,0,3,9,1840,800,1912,2000,98105,47.6636,-122.326,1990,4080
5347200162,2014-05-28T00:00:00Z,21e4,2,1.5,880,1157,2,0,0,3,7,880,0,2007,0,98126,47.5188,-122.376,1070,1203
4389201021,2014-07-01T00:00:00Z,1014250,3,1,1640,12855,1.5,0,0,5,6,1500,140,1920,0,98004,47.6169,-122.212,2190,11262
6140100150,2014-11-25T00:00:00Z,5e5,4,2,2280,7200,1,0,0,4,7,2280,0,1956,0,98133,47.7132,-122.355,1100,7620
6308000010,2014-12-08T00:00:00Z,585e3,3,2.5,2290,5089,2,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984
3500100189,2014-06-30T00:00:00Z,3e5,2,1,960,8153,1,0,0,3,6,960,0,1947,0,98155,47.7341,-122.3,1160,8199
5649600225,2015-04-03T00:00:00Z,457500,3,1,960,4600,1.5,0,0,4,6,960,0,1927,0,98118,47.5553,-122.286,1380,5175
0455000841,2014-08-29T00:00:00Z,475e3,2,1,870,7975,1,0,2,3,7,870,0,1946,0,98107,47.6698,-122.361,1080,5722
5417600130,2015-05-12T00:00:00Z,301e3,2,1,910,9000,1,0,0,3,5,910,0,1923,0,98065,47.526,-121.81,1290,9000
7010700210,2014-06-05T00:00:00Z,605004,4,2,1370,4000,2,0,0,3,9,1370,0,1951,1994,98199,47.6593,-122.394,2010,5720
5381000082,2015-01-08T00:00:00Z,185e3,2,1,670,6750,1,0,0,4,5,670,0,1947,0,98188,47.4521,-122.283,1700,11520
0924069190,2014-08-19T00:00:00Z,44e4,3,1.75,2000,11880,2,0,0,3,8,2000,0,1979,0,98075,47.5882,-122.052,1820,15120
0326069026,2015-01-21T00:00:00Z,9e5,4,3,3810,217800,2,0,0,3,9,3810,0,2003,0,98077,47.7696,-122.021,2580,217364
1872900076,2014-06-20T00:00:00Z,979e3,3,1.5,1700,14133,1,0,1,4,8,1700,0,1954,0,98004,47.6166,-122.22,2630,17376
7011201476,2015-03-18T00:00:00Z,459e3,2,2.25,1010,1107,2,0,0,3,8,710,300,2006,0,98119,47.6363,-122.371,1140,1531
0304100010,2014-12-09T00:00:00Z,269500,4,2.25,1700,7056,2,0,0,3,7,1700,0,1999,0,98001,47.3385,-122.262,1650,6025
2648500030,2014-07-25T00:00:00Z,112e3,1,1,1080,3230,1,0,0,3,6,1080,0,1963,0,98002,47.3075,-122.217,1210,5760
9542830350,2014-09-02T00:00:00Z,296e3,4,2.5,1780,3600,2,0,0,3,7,1780,0,2006,0,98038,47.3665,-122.017,2020,3802
2436200200,2014-07-01T00:00:00Z,111e4,5,3.25,3350,4000,2,0,0,4,8,2510,840,1997,0,98105,47.6645,-122.291,1620,4000
1819800286,2014-06-16T00:00:00Z,46e4,2,1,890,2100,1,0,0,4,6,760,130,1919,0,98107,47.656,-122.359,1600,4250
4166600610,2015-05-14T00:00:00Z,335e3,3,2,1410,44866,1,0,0,4,7,1410,0,1985,0,98023,47.3273,-122.37,2950,29152
3582750280,2015-03-26T00:00:00Z,347e3,2,1.75,1315,2162,2,0,0,4,8,1315,0,1974,0,98028,47.752,-122.253,1640,2128
6413100242,2014-08-26T00:00:00Z,4e5,3,1.75,1730,9211,1,0,0,3,8,1730,0,1961,0,98125,47.7149,-122.322,1440,9211
7809200035,2015-01-23T00:00:00Z,29e4,2,1,1250,12507,1,0,0,5,7,1250,0,1958,0,98056,47.4972,-122.176,1250,12498
0464001025,2014-09-18T00:00:00Z,722500,4,3.5,2600,5100,2,0,0,3,8,1820,780,2003,0,98117,47.6948,-122.395,2000,6720
7129303045,2015-04-17T00:00:00Z,949950,5,2.5,2340,1989,2,1,4,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230
0249000115,2014-08-28T00:00:00Z,65e4,3,1,1300,8266,1,0,0,4,7,1300,0,1953,0,98004,47.6337,-122.199,1300,8707
7882600332,2014-08-19T00:00:00Z,968060,4,2.5,2620,16200,1,0,2,4,7,1570,1050,1950,1993,98033,47.6623,-122.196,3050,11875
0745500010,2014-12-08T00:00:00Z,73e4,4,2.75,3800,9606,2,0,0,3,9,3800,0,2008,0,98011,47.7368,-122.208,3400,9677
8732190990,2014-07-09T00:00:00Z,229e3,4,2.25,2010,7688,1,0,0,3,8,1170,840,1979,0,98023,47.3086,-122.396,1990,7688
0263000359,2014-06-30T00:00:00Z,355e3,3,2.25,1370,1524,3,0,0,3,8,1370,0,2005,0,98103,47.6982,-122.347,1370,1418
9268851630,2014-06-04T00:00:00Z,52e4,3,3.25,1540,1487,2,0,0,3,8,1540,0,2011,0,98027,47.5397,-122.027,1620,1104
3438502715,2014-07-30T00:00:00Z,385e3,4,3,2090,5102,1,0,0,3,7,1350,740,1994,0,98106,47.5427,-122.356,2090,5102
8019200360,2015-05-06T00:00:00Z,248500,2,1,780,10064,1,0,0,4,7,780,0,1958,0,98168,47.4913,-122.318,1090,14750
7920100083,2015-04-14T00:00:00Z,348e3,3,1.5,1040,1824,1,0,0,3,6,1040,0,1925,0,98115,47.6793,-122.3,1010,5100
1085623630,2014-10-03T00:00:00Z,436952,4,2.5,2708,4772,2,0,0,3,9,2708,0,2014,0,98092,47.3413,-122.178,2502,4900
3291800510,2014-06-10T00:00:00Z,31e4,3,1.75,1420,7650,1,0,0,4,7,1100,320,1984,0,98056,47.4892,-122.182,1810,7650
3971700940,2014-09-30T00:00:00Z,33e4,3,1.5,1430,8000,1,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820
9523103000,2014-10-20T00:00:00Z,78e4,3,1.75,2430,4524,1.5,0,0,4,7,1830,600,1924,0,98103,47.674,-122.35,1610,4100
7287700059,2014-08-13T00:00:00Z,367950,3,1.75,2290,8234,1,0,0,4,7,1250,1040,1950,0,98133,47.7611,-122.351,1660,7200
1096100010,2014-10-28T00:00:00Z,32e4,2,1,1210,7040,1,0,0,3,7,1210,0,1952,0,98155,47.745,-122.297,1210,7205
5393600562,2014-05-22T00:00:00Z,43e4,2,2.5,1520,1588,2,0,0,3,8,1240,280,2007,0,98144,47.5825,-122.313,1660,6000
1508210100,2014-08-27T00:00:00Z,442200,4,1.75,1620,8132,1,0,0,3,8,1620,0,1974,0,98052,47.6788,-122.11,1920,8400
9268200585,2014-09-03T00:00:00Z,555950,2,1,1220,5040,1,0,0,3,7,1220,0,1961,0,98117,47.6957,-122.364,1420,5040
5152920170,2015-04-21T00:00:00Z,549e3,5,2.5,3440,12350,1,0,2,4,9,1760,1680,1976,0,98003,47.3427,-122.325,3440,12763
9510970300,2014-09-23T00:00:00Z,775e3,4,2.5,3310,5101,2,0,0,3,9,3310,0,2005,0,98052,47.6649,-122.08,3010,5176
4141010110,2014-08-08T00:00:00Z,17e5,4,3.5,4330,15335,2,0,0,4,11,3230,1100,1988,0,98040,47.5315,-122.231,3840,14311
2320069107,2014-08-22T00:00:00Z,185e3,2,1,820,16030,1,0,0,4,5,820,0,1923,0,98022,47.2039,-122.003,1880,14046
7885800160,2014-09-05T00:00:00Z,299900,4,2.5,2200,5730,2,0,0,3,8,2200,0,2003,0,98042,47.3482,-122.153,2200,5772
1310960190,2014-10-21T00:00:00Z,263e3,3,1.75,1660,7210,1,0,0,4,7,1660,0,1977,0,98032,47.3609,-122.274,2150,7350
1926059027,2015-01-09T00:00:00Z,803e3,2,1,1440,33747,1.5,0,0,3,7,1440,0,1928,0,98034,47.7223,-122.209,1980,8400
0613400030,2014-10-24T00:00:00Z,36e4,3,2.75,2030,6840,1,0,0,3,7,1210,820,1979,0,98108,47.5413,-122.299,1910,6365
3876100080,2014-12-15T00:00:00Z,325e3,3,1,1600,7500,1,0,0,3,7,1600,0,1966,0,98034,47.7198,-122.182,2050,7200
1525059165,2014-06-29T00:00:00Z,835e3,3,2.25,2120,54014,2,0,0,4,9,2120,0,1964,0,98005,47.6482,-122.159,3280,50690
1982200430,2014-06-12T00:00:00Z,56e4,4,1.75,1880,3880,1.5,0,0,4,7,1090,790,1944,0,98107,47.6635,-122.362,1390,3880
4140500050,2014-09-08T00:00:00Z,362e3,3,1,1290,10125,1,0,0,4,7,1290,0,1956,0,98028,47.7641,-122.265,1760,14460
8085400490,2014-08-01T00:00:00Z,1306e3,5,2.5,2770,8100,2,0,0,3,9,2770,0,2002,0,98004,47.6341,-122.208,2070,8100
8732000390,2014-05-29T00:00:00Z,246500,3,1.5,1270,11600,1,0,0,4,7,1270,0,1964,0,98031,47.4075,-122.196,1380,9945
9828702336,2015-02-20T00:00:00Z,61e4,2,2,1210,740,2,0,0,3,8,780,430,2014,0,98112,47.6206,-122.3,1480,1171
6917700195,2014-07-28T00:00:00Z,585e3,3,1.75,1480,4800,2,0,0,4,7,1140,340,1944,0,98199,47.6567,-122.397,1810,4800
2862100260,2014-10-03T00:00:00Z,54e4,4,1.75,1840,4280,1,0,0,4,7,920,920,1918,0,98105,47.6681,-122.32,1660,4280
0461005360,2014-11-07T00:00:00Z,697e3,4,3,2820,2850,1.5,0,0,5,7,1860,960,1928,0,98117,47.6813,-122.367,1570,4500
6065300370,2015-05-06T00:00:00Z,4208e3,5,6,7440,21540,2,0,0,3,12,5550,1890,2003,0,98006,47.5692,-122.189,4740,19329
7972600670,2014-06-24T00:00:00Z,339e3,4,2,2470,5080,1.5,0,0,3,6,1970,500,1948,1988,98106,47.5308,-122.348,1060,5080
7205000080,2014-12-01T00:00:00Z,268e3,3,1.75,1370,10050,1,0,1,4,7,1370,0,1966,0,98023,47.3338,-122.341,1720,10050
2473001210,2014-09-16T00:00:00Z,333e3,4,1.75,1880,9880,1,0,0,4,8,1880,0,1967,0,98058,47.4551,-122.151,1880,9600
3416600185,2014-11-06T00:00:00Z,685e3,3,1.75,1480,7000,1,0,2,3,8,1480,0,1963,0,98122,47.6018,-122.291,1850,4000
0111000190,2015-02-09T00:00:00Z,146e3,2,1,780,9750,1,0,0,3,6,780,0,1937,0,98168,47.4816,-122.322,1670,9750
8568000070,2014-09-05T00:00:00Z,5e5,4,2.5,2840,18001,2,0,0,3,9,2840,0,1994,0,98019,47.7359,-121.962,2500,18001
4146800050,2014-11-26T00:00:00Z,563e3,3,2,1580,5289,1,0,0,3,7,870,710,1940,0,98103,47.6881,-122.342,1310,5535
3339400515,2015-01-13T00:00:00Z,667e3,3,2.75,2216,31215,1,0,0,3,9,2216,0,1968,2005,98092,47.3164,-122.199,2216,30048
1972201305,2014-07-29T00:00:00Z,5e5,2,2,1250,3360,1,0,0,3,7,1250,0,1957,0,98103,47.6526,-122.349,1250,3360
7789000120,2015-04-21T00:00:00Z,229e3,3,1,940,8400,1,0,0,3,7,940,0,1958,0,98056,47.5108,-122.165,1190,8400
0126039599,2015-03-26T00:00:00Z,475e3,4,2.25,1800,7200,1,0,0,3,7,1230,570,1979,0,98177,47.7717,-122.376,2260,7498
5210200410,2014-11-14T00:00:00Z,84e4,5,2.75,2790,20824,1,0,0,3,9,1680,1110,1959,0,98115,47.6948,-122.282,2380,10465
3793500160,2015-03-12T00:00:00Z,323e3,3,2.5,1890,6560,2,0,0,3,7,1890,0,2003,0,98038,47.3684,-122.031,2390,7570
8665900291,2015-02-25T00:00:00Z,539e3,4,2.5,2340,19850,2,0,0,3,9,2340,0,1993,0,98155,47.7672,-122.306,1930,15439
7214400095,2014-10-27T00:00:00Z,667500,3,2,2040,4841,1,0,0,4,7,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841
7224500300,2015-03-25T00:00:00Z,221e3,3,1,1240,5250,1.5,0,0,4,6,1240,0,1904,0,98055,47.4917,-122.206,1240,5250
2524049108,2015-05-12T00:00:00Z,138e4,5,4.25,4050,18827,1,0,2,4,10,2150,1900,1979,0,98040,47.5323,-122.237,3600,25120
0104510440,2014-06-04T00:00:00Z,219950,3,2.25,1500,7615,1,0,0,3,7,1150,350,1984,0,98023,47.3146,-122.351,1540,8649
6204200180,2014-07-09T00:00:00Z,443e3,3,2.25,1920,8223,2,0,0,4,7,1920,0,1989,0,98011,47.735,-122.201,1940,7274
1806900499,2014-07-21T00:00:00Z,675e3,3,3.25,1720,1330,2,0,0,3,8,1030,690,2004,0,98112,47.62,-122.309,1720,1520
7856640560,2014-06-04T00:00:00Z,1126e3,5,3.5,3880,13885,2,0,3,4,9,2540,1340,1979,0,98006,47.5696,-122.156,3690,13885
7942601200,2014-10-01T00:00:00Z,412e3,2,1,1040,5120,1,0,0,3,7,1040,0,1901,0,98122,47.6048,-122.312,1250,4000
8085400410,2015-03-31T00:00:00Z,92e4,3,1,1410,9656,1,0,0,3,7,960,450,1953,0,98004,47.6354,-122.208,2410,9384
7853302370,2014-05-05T00:00:00Z,499e3,4,2.5,2910,6479,2,0,0,3,7,2910,0,2006,0,98065,47.5402,-121.887,2320,5178
7974200777,2014-11-18T00:00:00Z,531e3,2,1.5,1260,6660,1.5,0,0,4,7,1260,0,1926,0,98115,47.6792,-122.287,2140,4770
1972200259,2014-05-07T00:00:00Z,425e3,2,2.5,1150,1027,3,0,0,3,8,1150,0,2008,0,98103,47.6534,-122.356,1360,1210
5202500030,2015-04-01T00:00:00Z,514e3,3,1.5,1610,9964,1,0,0,3,7,1080,530,1977,0,98052,47.6681,-122.143,1610,9964
1321720160,2015-01-02T00:00:00Z,51e4,4,3,3610,18948,2,0,0,3,10,3610,0,1993,0,98023,47.2911,-122.342,3568,18948
7399300120,2014-05-02T00:00:00Z,26e4,4,2,1480,8625,1,0,0,4,7,1480,0,1974,0,98055,47.462,-122.193,2130,8502
1545806510,2014-08-20T00:00:00Z,26e4,3,1.75,1340,8000,1,0,0,3,7,1340,0,1980,0,98038,47.3651,-122.044,1690,8000
3336500180,2014-06-05T00:00:00Z,324500,3,2.5,1660,3990,2,0,0,3,7,1660,0,2009,0,98118,47.5298,-122.268,1670,4050
0973600020,2014-10-02T00:00:00Z,482975,3,2.25,2130,8801,1,0,0,3,8,1370,760,1976,0,98155,47.7462,-122.29,2820,8801
5255710160,2015-03-18T00:00:00Z,465e3,4,2.25,2210,8862,1,0,0,4,8,1270,940,1977,0,98011,47.7725,-122.198,2030,8862
0326049103,2014-09-22T00:00:00Z,47e4,4,2.5,2470,8536,2,0,0,3,8,2470,0,2002,0,98155,47.7699,-122.292,1690,8840
7419700010,2014-07-07T00:00:00Z,665e3,5,2,2800,17788,1,0,0,4,8,1400,1400,1963,0,98033,47.6719,-122.163,1760,18282
2658000373,2015-01-22T00:00:00Z,305e3,4,2,1610,6250,1,0,0,4,7,1610,0,1952,0,98118,47.5293,-122.271,1310,6000
3905080730,2015-02-23T00:00:00Z,535500,3,2.5,2050,4976,2,0,0,3,8,2050,0,1994,0,98029,47.5689,-121.995,2050,5153
3179102155,2015-01-08T00:00:00Z,76e4,4,3.5,3000,5300,1,0,0,5,7,1780,1220,1949,0,98115,47.6748,-122.279,1360,5450
2923039017,2014-07-17T00:00:00Z,51e4,2,1.75,1210,131115,1.5,0,0,5,7,1210,0,1950,0,98070,47.4599,-122.45,2020,185565
6413100090,2014-09-15T00:00:00Z,458e3,2,1.75,990,5850,1,0,0,4,6,990,0,1942,0,98125,47.7132,-122.321,840,6110
1254200015,2015-04-08T00:00:00Z,625e3,3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355
7399200510,2014-08-12T00:00:00Z,383e3,4,2.5,2370,10580,2,0,0,3,8,2370,0,1966,0,98055,47.464,-122.192,1590,8584
1313300400,2014-07-01T00:00:00Z,435e3,3,2.5,2530,13446,2,0,0,3,9,2530,0,1993,0,98019,47.7345,-121.961,2450,13446
2423069039,2014-08-06T00:00:00Z,65e4,3,2.5,2500,51836,1,0,0,3,9,1510,990,2013,0,98027,47.4694,-121.989,2270,54450
2927600630,2015-04-16T00:00:00Z,995e3,4,3.5,2780,9550,2,0,4,5,10,2530,250,1978,0,98166,47.454,-122.373,2724,10634
9407150310,2015-01-28T00:00:00Z,357e3,4,2.5,1980,9757,2,0,0,5,7,1980,0,1995,0,98038,47.3675,-122.019,1610,6147
1843100070,2015-02-10T00:00:00Z,372e3,4,2.75,2610,8967,2,0,0,4,8,2610,0,1990,0,98042,47.3747,-122.124,2390,7852
3142600120,2014-08-26T00:00:00Z,627e3,3,2,1940,3800,1,0,0,4,7,1050,890,1927,0,98115,47.6842,-122.309,1700,3800
6669010120,2014-06-24T00:00:00Z,319e3,4,2.5,2510,7992,1,0,0,3,8,1610,900,1978,0,98032,47.3715,-122.285,2030,7992
4094800190,2014-06-23T00:00:00Z,119e4,4,2.5,3160,13194,2,0,0,5,10,3160,0,1965,0,98040,47.5472,-122.233,3490,13194
2767602141,2014-09-05T00:00:00Z,525e3,3,1.5,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,47.674,-122.379,1510,3900
8651442510,2014-09-26T00:00:00Z,22e4,4,2,1620,5200,1.5,0,0,4,7,1620,0,1978,0,98042,47.3629,-122.091,1500,5200
7922900460,2014-12-05T00:00:00Z,66e4,3,1.75,2030,9032,2,0,2,4,7,2030,0,1963,0,98008,47.586,-122.117,2350,8937
1822350070,2015-02-02T00:00:00Z,455e3,3,1.5,1380,6657,2,0,0,3,7,1380,0,1986,0,98034,47.7085,-122.217,1420,8187
4476400275,2015-01-14T00:00:00Z,335e3,3,1.75,2100,8298,1,0,0,4,7,1230,870,1952,0,98166,47.4601,-122.36,1700,10830
8648100130,2015-04-29T00:00:00Z,306500,3,2.5,1970,6291,2,0,0,4,7,1970,0,1998,0,98042,47.3627,-122.073,1980,8852
6669020490,2014-08-12T00:00:00Z,32e4,4,2.25,2190,9020,2,0,0,3,8,2190,0,1978,0,98032,47.3742,-122.284,2170,8400
2273600460,2015-01-30T00:00:00Z,536e3,3,1.75,1530,8503,1,0,0,4,7,1150,380,1983,0,98033,47.6872,-122.185,1610,8549
2329500260,2014-07-09T00:00:00Z,232500,3,1.5,1940,9887,1,0,0,4,7,1140,800,1969,0,98003,47.3289,-122.327,1410,9936
8682262190,2015-03-19T00:00:00Z,48e4,2,2,1350,4220,1,0,0,3,8,1350,0,2004,0,98053,47.718,-122.034,1350,4409
2488200455,2014-07-03T00:00:00Z,405500,2,2.75,1350,1252,2,0,0,3,8,1120,230,2006,0,98136,47.522,-122.39,1410,1265
3224510300,2015-01-26T00:00:00Z,925e3,3,2.75,3280,10558,1,0,2,4,9,2040,1240,1979,0,98006,47.5606,-122.133,3150,9998
5466410030,2015-04-10T00:00:00Z,249e3,3,2,1360,6082,1,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987
9831200186,2015-02-03T00:00:00Z,69e4,2,2.5,1990,1756,3,0,0,3,9,1780,210,2005,0,98102,47.6264,-122.323,1955,1438
8850000285,2014-06-12T00:00:00Z,35e4,4,2.25,2300,4600,1.5,0,0,4,7,1340,960,1904,0,98144,47.5895,-122.311,1540,3000
2172000890,2014-11-20T00:00:00Z,385e3,4,2.5,2560,6238,2,0,0,3,8,2560,0,2007,0,98178,47.4899,-122.255,2560,6240
5249802520,2014-08-05T00:00:00Z,402e3,5,2.75,2160,7200,1.5,0,0,3,7,1220,940,1955,0,98118,47.5576,-122.273,1900,7200
6411600113,2015-04-20T00:00:00Z,375e3,3,1,1210,7425,1,0,0,4,6,1210,0,1910,0,98133,47.7125,-122.33,1260,7425
7227801630,2015-02-27T00:00:00Z,275e3,4,2,1440,10920,1,0,0,3,5,1440,0,1943,0,98056,47.5049,-122.18,1500,11902
8731951670,2014-06-06T00:00:00Z,27e4,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000
3374500290,2014-07-14T00:00:00Z,320900,3,2,1770,7251,1,0,0,4,8,1770,0,1990,0,98031,47.4087,-122.17,2560,7210
8100400170,2015-04-10T00:00:00Z,5e5,3,2,2050,11454,1,0,0,3,8,2050,0,1987,0,98052,47.6389,-122.11,1980,11424
5006000170,2015-02-11T00:00:00Z,293e3,4,1,1130,8308,1.5,0,0,4,6,1130,0,1944,0,98166,47.4669,-122.355,1130,8652
8598200070,2014-12-08T00:00:00Z,278e3,2,2.5,1420,2229,2,0,0,3,7,1420,0,2004,0,98059,47.4871,-122.165,1500,2230
8929000130,2014-07-08T00:00:00Z,357562,2,1.75,1210,1032,2,0,0,3,8,1210,0,2014,0,98029,47.5522,-121.999,1210,1090
0126039413,2014-07-10T00:00:00Z,469e3,5,2.5,2690,11745,1,0,0,3,8,1790,900,1960,0,98177,47.7708,-122.362,2670,7905
5379804150,2015-02-11T00:00:00Z,598800,6,4,4470,17877,3,0,3,3,9,3230,1240,2013,0,98188,47.4514,-122.273,1790,18260
3750606890,2014-06-26T00:00:00Z,22e4,3,1.5,1660,15600,2,0,0,3,7,1660,0,1981,0,98001,47.2589,-122.279,1660,14400
2600000050,2014-08-27T00:00:00Z,69e4,3,2.25,2430,8327,1,0,0,4,9,1430,1000,1978,0,98006,47.5534,-122.16,2550,10427
7950304095,2015-02-17T00:00:00Z,257500,1,1,710,6060,1,0,0,4,6,710,0,1916,0,98118,47.5621,-122.283,1440,4545
7515000143,2014-08-05T00:00:00Z,399950,3,2.25,1360,1041,2,0,0,3,8,1094,266,2006,0,98117,47.6925,-122.375,1522,1382
9839300875,2014-05-14T00:00:00Z,8e5,3,1,1700,4400,1.5,0,0,4,8,1700,0,1906,0,98122,47.612,-122.292,1610,4180
7104100110,2015-05-11T00:00:00Z,899e3,4,3.5,2490,5500,2,0,0,3,9,1780,710,2015,0,98136,47.5499,-122.393,1710,5500
3365900462,2014-09-03T00:00:00Z,265e3,4,3,1730,7264,2,0,0,3,6,1730,0,1920,0,98168,47.4738,-122.264,1500,12104
1370804480,2014-09-29T00:00:00Z,56e4,2,1.75,970,4233,1,0,0,4,7,970,0,1944,0,98199,47.6384,-122.4,1340,4233
4019300480,2014-11-11T00:00:00Z,502700,4,3.5,2710,14016,2,0,0,4,8,2710,0,1968,0,98155,47.7601,-122.286,1590,27903
7639900025,2014-06-28T00:00:00Z,1075e3,4,4.25,3500,8750,1,0,4,5,9,2140,1360,1951,0,98177,47.7222,-122.367,3110,8750
1330910370,2014-10-20T00:00:00Z,897500,4,3,4370,217882,2,0,0,3,10,4370,0,1984,0,98053,47.6573,-122.034,2430,35096
2473530100,2014-05-23T00:00:00Z,388e3,4,2.5,2440,7155,2,0,0,3,8,2440,0,1993,0,98058,47.4501,-122.126,2450,8109
8001100030,2015-01-02T00:00:00Z,256e3,3,2.5,1570,5113,1,0,0,3,7,1090,480,1996,0,98001,47.3327,-122.29,1570,5150
8099600160,2015-04-29T00:00:00Z,488500,3,2,1710,10959,1,0,0,4,7,1030,680,1981,0,98033,47.697,-122.199,1710,10498
8898700880,2015-03-17T00:00:00Z,295e3,2,2,1590,8000,1,0,0,3,7,910,680,1984,0,98055,47.459,-122.205,1590,8364
7149410060,2014-08-20T00:00:00Z,165e3,3,1.5,1250,7200,1,0,0,4,7,1250,0,1978,0,98032,47.3678,-122.282,1250,7560
1328300990,2014-08-05T00:00:00Z,317e3,3,1.75,1530,7650,1,0,0,4,8,1530,0,1977,0,98058,47.4435,-122.128,1850,6804
3126069068,2015-04-24T00:00:00Z,485e3,4,1.75,2560,43995,2,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,14764
